"studentID","firstName","lastName","email","section","courses","regularity"
"18-35016","Olivia","Austin","olivia.austin@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"71-37104","Tom","Lane","tom.lane@example.com","3b","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"68-08501","Jane","Kuhn","jane.kuhn@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"01-04102","Tracy","Rivera","tracy.rivera@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"66-12255","Carlos","Stevens","carlos.stevens@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"58-14217","Nicholas","Fox","nicholas.fox@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"46-23334","Lucille","Hill","lucille.hill@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"61-10422","Jo","Garcia","jo.garcia@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"03-16274","Nathan","Carr","nathan.carr@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"21-76446","Danielle","Matthews","danielle.matthews@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"61-10221","Jeffrey","Barnett","jeffrey.barnett@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"87-16754","Marjorie","Little","marjorie.little@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"12-16043","Madison","Reed","madison.reed@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"81-10602","Earl","Spencer","earl.spencer@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"66-13013","Ivan","Hale","ivan.hale@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"70-12273","Dawn","Clark","dawn.clark@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"15-74101","Ellen","Jennings","ellen.jennings@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"26-32028","Pedro","Mason","pedro.mason@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"61-24400","Philip","Davis","philip.davis@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"21-35742","Leta","Allen","leta.allen@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"15-45705","Steve","Phillips","steve.phillips@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"83-66461","Hazel","King","hazel.king@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"41-08064","Kristin","Tucker","kristin.tucker@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"20-88624","Paula","Stewart","paula.stewart@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"18-87182","Heidi","Owens","heidi.owens@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"16-40511","Sandra","Watts","sandra.watts@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"65-43563","Tomothy","Sutton","tomothy.sutton@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"04-06652","Joseph","George","joseph.george@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"27-23018","Jeffery","Newman","jeffery.newman@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"85-46473","Michele","Garcia","michele.garcia@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"38-04082","Christina","Vargas","christina.vargas@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"06-51174","Sophie","Hill","sophie.hill@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"05-41812","Wilma","Fox","wilma.fox@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"31-03616","Evan","Lopez","evan.lopez@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"72-62121","Ava","Cox","ava.cox@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"25-55352","Franklin","Crawford","franklin.crawford@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"83-70107","Ralph","Ferguson","ralph.ferguson@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"34-55415","Willard","Ruiz","willard.ruiz@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"64-04444","Lucas","Hicks","lucas.hicks@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"42-75487","Andrew","Porter","andrew.porter@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"66-58675","Pamela","Tucker","pamela.tucker@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"07-03213","Christina","Barrett","christina.barrett@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"02-28745","Alvin","Castro","alvin.castro@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"85-85540","Luke","Armstrong","luke.armstrong@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"06-50064","Bill","Hughes","bill.hughes@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"26-11041","Leah","Marshall","leah.marshall@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"14-01872","Jared","Murray","jared.murray@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"54-76770","Camila","George","camila.george@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"05-65408","Gavin","Cruz","gavin.cruz@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"07-48825","Amelia","Hudson","amelia.hudson@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"81-25774","Juanita","Gordon","juanita.gordon@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"44-11686","Tamara","Hicks","tamara.hicks@example.com","3c","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"64-23424","Jayden","Young","jayden.young@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"75-54217","Nathan","Robinson","nathan.robinson@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"43-56086","Nina","Spencer","nina.spencer@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"68-67500","Grace","Butler","grace.butler@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"85-88413","Tommy","Day","tommy.day@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"18-73668","Heather","Caldwell","heather.caldwell@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"54-17152","Sue","Nelson","sue.nelson@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"28-75404","Marcus","Roberts","marcus.roberts@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"56-66588","Same","Stewart","same.stewart@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"17-13457","Benjamin","Henry","benjamin.henry@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"18-21248","Dawn","Nichols","dawn.nichols@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"73-36126","Carmen","Bennett","carmen.bennett@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"87-38055","Cindy","Banks","cindy.banks@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"78-88657","Cassandra","Soto","cassandra.soto@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"52-25650","Alex","Steeves ","alex.steeves@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"54-16842","Francis","Jensen","francis.jensen@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"51-42240","Dwayne","Woods","dwayne.woods@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"26-44507","Mabel","Peck","mabel.peck@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"12-47837","Kurt","Flores","kurt.flores@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"53-42017","Chester","Pierce","chester.pierce@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"33-33736","Jimmie","Howard","jimmie.howard@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"01-18177","Claudia","Edwards","claudia.edwards@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"06-35820","Tina","Baker","tina.baker@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"46-67421","Maurice","Diaz","maurice.diaz@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"26-25570","Joann","Steeves ","joann.steeves@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"40-81074","Joyce","Gibson","joyce.gibson@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"41-87540","Colleen","Watts","colleen.watts@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"08-33621","Elijah","Prescott","elijah.prescott@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"55-25742","Debbie","Lowe","debbie.lowe@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"00-00802","Linda","Gonzales","linda.gonzales@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"74-11458","Noelle","Hamilton","noelle.hamilton@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"84-45178","Darryl","Snyder","darryl.snyder@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"57-01817","Adrian","Gray","adrian.gray@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"70-71540","Gabriella","Howell","gabriella.howell@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"20-85137","Louis","Walker","louis.walker@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"88-51580","Priscilla","Garza","priscilla.garza@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"87-77300","Gregory","Davis","gregory.davis@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"74-75600","Debbie","Lambert","debbie.lambert@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"70-50411","Jo","Davis","jo.davis@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"14-18615","Lillian","Sanchez","lillian.sanchez@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"06-20728","Jeffrey","Dunn","jeffrey.dunn@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"68-47752","Juan","Hicks","juan.hicks@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"51-82384","Lois","Harvey","lois.harvey@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"86-76175","David","Long","david.long@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"56-58223","Ruben","Pena","ruben.pena@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"78-40321","Esther","Herrera","esther.herrera@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"40-02532","Chad","Flores","chad.flores@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"27-15250","Sophie","Reid","sophie.reid@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"56-45163","Ann","Mckinney","ann.mckinney@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"10-06234","Shawn","Stone","shawn.stone@example.com","3d","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"32-06876","Jo","Smith","jo.smith@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"73-26136","Erika","Elliott","erika.elliott@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"72-05856","Floyd","Kelley","floyd.kelley@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"01-30411","Leona","Newman","leona.newman@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"41-74583","Lena","Turner","lena.turner@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"60-60312","Ritthy","Pierce","ritthy.pierce@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"57-08143","Erica","Wagner","erica.wagner@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"58-44015","Joann","Murray","joann.murray@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"60-01645","Vanessa","Lopez","vanessa.lopez@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"44-44368","Henry","Perry","henry.perry@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"16-58054","Sylvia","Jacobs","sylvia.jacobs@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"84-13038","Theodore","Harvey","theodore.harvey@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"45-25221","Gerald","Shaw","gerald.shaw@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"45-08783","Freddie","Lane","freddie.lane@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"60-24840","Mason","Carroll","mason.carroll@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"54-06664","Sherri","Johnson","sherri.johnson@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"80-22828","Neil","Kelly","neil.kelly@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"22-34303","Michael","Reid","michael.reid@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"35-77211","Pearl","Torres","pearl.torres@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"83-78228","Alfred","Simmmons","alfred.simmmons@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"25-42714","Melissa","Scott","melissa.scott@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"45-43848","Colleen","Parker","colleen.parker@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"70-45821","Anne","Diaz","anne.diaz@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"51-88131","Ivan","Fleming","ivan.fleming@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"63-01545","Kathy","Reyes","kathy.reyes@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"55-42310","Chad","Steeves ","chad.steeves@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"64-85650","Ritthy","Peterson","ritthy.peterson@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"34-86710","Troy","Wright","troy.wright@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"75-08137","Freddie","Butler","freddie.butler@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"17-44804","Krin","Hudson","krin.hudson@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"00-81587","Liam","Ortiz","liam.ortiz@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"43-08075","Kaylee","Rogers","kaylee.rogers@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"41-08614","Aubree","Hamilton","aubree.hamilton@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"64-64762","Terry","Foster","terry.foster@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"42-66056","Amanda","Fletcher","amanda.fletcher@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"54-61013","Julian","Henry","julian.henry@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"86-83411","Franklin","Fernandez","franklin.fernandez@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"42-73471","Jesse","Kelly","jesse.kelly@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"88-16480","Edward","Burton","edward.burton@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"41-47633","Mildred","Harvey","mildred.harvey@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"54-42672","Loretta","Rodriguez","loretta.rodriguez@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"55-40857","Everett","Gomez","everett.gomez@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"40-58045","Alicia","Spencer","alicia.spencer@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
"61-03415","Marian","Davidson","marian.davidson@example.com","3e","[CPEBOHS,CPECANAS,CPEMICRO,CPEMOFR,CPEIHDL,ETHICS1,CPELAWP,CPESAES,]","regular"
